review_date,rating,review_text,cleaned_review_text,llm_labels
2024-09-30 00:43:58,5,تطبيق ممتاز لكن اليوم كل ماافتحه واضغط على إرسال نقود الابلكيشن يفصل مسحت البيانات المخزن برضو بيفصل لو سمحتم ايه الحل,تطبيق ممتاز لكن اليوم كل ماافتحه واضغط على إرسال نقود الابلكيشن يفصل مسحت البيانات المخزن برضو بيفصل لو سمحتم ايه الحل,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'إرسال نقود', 'polarity': 'negative'}]"
2023-09-06 13:32:27,1,تطبيق مش بيفتح...ليه كده.. سء ف استخدامه...🌷,تطبيق مش بيفتح...ليه كده.. سء ف استخدامه...🌷,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2024-03-21 16:17:39,5,بس بيعلق ليه,بس بيعلق ليه,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2024-06-03 21:04:37,5,جميله جدا,جميله جدا,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-12-27 13:43:14,5,جيدا جيدا جدا,جيدا جيدا جدا,[]
2023-11-30 16:15:49,5,ممتاز جدا,ممتاز جدا,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-03-28 21:30:16,1,البرنامج مش شغال على الهواوي فين تشغيل البرنامج على بيانات الخط كل ما البرنامج يفتح يجيب لي يجيب مفتاح ومفك وعلامه ترس قولي جاري التحديث ازاي برنامج زي ده ما يفتحش ببيانات الخط امال شغلته ايه يعني البرنامج كان مجرد ما تفتح له البيانات يتم تشغيله في لحظه هي هي التحديثات التحديثات للافضل ولا الوقوف الخدمه ياريت حد يرد عليا التليفون اندرويد 8 وشكرا مزل عدم فتح البرنامج من البيانات الخط رجاء الجداوي من البيانات الخط,البرنامج مش شغال على الهواوي فين تشغيل البرنامج على بيانات الخط كل ما البرنامج يفتح يجيب لي يجيب مفتاح ومفك وعلامه ترس قولي جاري التحديث ازاي برنامج زي ده ما يفتحش ببيانات الخط امال شغلته ايه يعني البرنامج كان مجرد ما تفتح له البيانات يتم تشغيله في لحظه هي هي التحديثات التحديثات للافضل ولا الوقوف الخدمه ياريت حد يرد عليا التليفون اندرويد 8 وشكرا مزل عدم فتح البرنامج من البيانات الخط رجاء الجداوي من البيانات الخط,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'التحديثات', 'polarity': 'negative'}, {'aspect_term': 'خدمة العملاء', 'polarity': 'negative'}, {'aspect_term': 'التوافق مع هواتف هواوي', 'polarity': 'negative'}]"
2024-10-10 19:32:59,1,فى مشكله فى دقع الفواتير برجاء إيجاد حل,فى مشكله فى دقع الفواتير برجاء إيجاد حل,"[{'aspect_term': 'دفع الفواتير', 'polarity': 'negative'}]"
2022-06-20 06:35:33,5,إنه تطبيق رائع وممتاز,إنه تطبيق رائع وممتاز,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}]"
2024-10-05 18:56:27,1,البرنامج كان ممتاز لكن الان لا يعمل . يعمل فقط على الواى فاي لكن لايعمل على نت التليفون. مسحتة اكثر من مرة واتصلت بخدمة العملاء وبعد عدة اتصالات يرد عليك اى حد وتقول شكوتك ويقولك حاضر هو الان فى تحديث جديد سينتهى فى خلال ساعة. انا لا اعرف لماذا يعمل على الواى فاى المنلى ولا يعمل على نت التليفون والله الواحد زهق جدا وخاصة انا راجل كبير فى السن عندى 82 سنة ودائم التواصل مع الصيدليات زدفع اثمان ادوية وخلافة . نرجوكم حاولوا تساعدونا. شكرا.,البرنامج كان ممتاز لكن الان لا يعمل . يعمل فقط على الواى فاي لكن لايعمل على نت التليفون. مسحتة اكثر من مرة واتصلت بخدمة العملاء وبعد عدة اتصالات يرد عليك اى حد وتقول شكوتك ويقولك حاضر هو الان فى تحديث جديد سينتهى فى خلال ساعة. انا لا اعرف لماذا يعمل على الواى فاى المنلى ولا يعمل على نت التليفون والله الواحد زهق جدا وخاصة انا راجل كبير فى السن عندى 82 سنة ودائم التواصل مع الصيدليات زدفع اثمان ادوية وخلافة . نرجوكم حاولوا تساعدونا. شكرا.,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'خدمة العملاء', 'polarity': 'negative'}]"
2025-01-08 01:07:27,1,بعد محاولات من تثبيت البرنامج و الغاء التثبيت و تثبيت مرة أخري مش بيكمل الدخول بختار الشريحة يبعتلي عذرا لما يتم ارسال رساله حاول مرة أخري فوق 500 مرة و مش شغال نا فوني شاومي,بعد محاولات من تثبيت البرنامج و الغاء التثبيت و تثبيت مرة أخري مش بيكمل الدخول بختار الشريحة يبعتلي عذرا لما يتم ارسال رساله حاول مرة أخري فوق 500 مرة و مش شغال نا فوني شاومي,"[{'aspect_term': 'عملية التسجيل/الدخول', 'polarity': 'negative'}, {'aspect_term': 'استجابة التطبيق', 'polarity': 'negative'}]"
2024-06-04 20:41:09,5,برجاء اضافة سداد التأمينات الاجتماعية ومصاريف المدارس الحكومية,برجاء اضافة سداد التأمينات الاجتماعية ومصاريف المدارس الحكومية,"[{'aspect_term': 'خصائص التطبيق', 'polarity': 'negative'}]"
2024-11-27 17:05:09,5,Verry good,Verry good,[]
2024-07-19 11:11:28,5,شكرا على مجهودكم الكببر,شكرا على مجهودكم الكببر,"[{'aspect_term': 'مجهودكم', 'polarity': 'positive'}]"
2025-09-02 02:09:04,1,سئ جدا حاولت تفعيل البرنامج بعد اعطاء كل الاذونات ولكن يرسل رساله ان رسالتك لم تصل. واتصلت بخدمة العملاء، وانتظرت اكتر من 10 دقائق علي الويت ولكن لم احد يتواصل معي. حقيقي اسوء برنامج,سئ جدا حاولت تفعيل البرنامج بعد اعطاء كل الاذونات ولكن يرسل رساله ان رسالتك لم تصل. واتصلت بخدمة العملاء، وانتظرت اكتر من 10 دقائق علي الويت ولكن لم احد يتواصل معي. حقيقي اسوء برنامج,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'خدمة العملاء', 'polarity': 'negative'}]"
2024-03-21 18:59:32,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2022-10-26 17:16:12,3,برنامج جيد الا انه لايدعم بنوك كثيره,برنامج جيد الا انه لايدعم بنوك كثيره,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}, {'aspect_term': 'دعم البنوك', 'polarity': 'negative'}]"
2024-10-30 15:54:12,2,التطبيق كان يعمل . وبعد ذلك اقوم بكل الخطوات حتى الرقم السرى فيخرج دون تنفيذ اتصلت بخدمة العملاء لم يفيدونا بشئ . ارجو حل المشكلة .,التطبيق كان يعمل . وبعد ذلك اقوم بكل الخطوات حتى الرقم السرى فيخرج دون تنفيذ اتصلت بخدمة العملاء لم يفيدونا بشئ . ارجو حل المشكلة .,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'خدمة العملاء', 'polarity': 'negative'}]"
2025-03-31 19:29:28,5,ممتازه,ممتازه,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-12-24 16:46:15,5,رائع جدا,رائع جدا,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-11-04 15:05:59,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-10-30 13:47:30,1,مش راضي يفتح,مش راضي يفتح,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2025-08-27 06:50:41,5,Instapay is very easy and fast,Instapay is very easy and fast,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}]"
2025-07-12 16:26:16,1,انا في ايطاليا والبرنامج مش شغال عندي ايه المشكله,انا في ايطاليا والبرنامج مش شغال عندي ايه المشكله,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2025-04-12 15:33:56,1,لم يشغل عندي ابدا هذا البرنامج. ولم اعف السبب,لم يشغل عندي ابدا هذا البرنامج. ولم اعف السبب,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2022-08-26 21:59:22,5,تطبيق رائع,تطبيق رائع,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-04-25 14:35:19,2,كيفية التواصل معكم . غيرت الشريحة ومطلوب رقم lpa ولا اتذكره . ماهو الحل,كيفية التواصل معكم . غيرت الشريحة ومطلوب رقم lpa ولا اتذكره . ماهو الحل,"[{'aspect_term': 'خدمة العملاء', 'polarity': 'negative'}, {'aspect_term': 'استعادة رقم LPA', 'polarity': 'negative'}]"
2023-09-11 00:09:12,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-12-30 15:49:29,1,التطبيق لا يعمل معي هاتفي شاومي,التطبيق لا يعمل معي هاتفي شاومي,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2024-09-30 12:12:25,5,تطبيق رائع جدا بصراحه توفير فلوس وطريقة سهله وسريعه,تطبيق رائع جدا بصراحه توفير فلوس وطريقة سهله وسريعه,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}, {'aspect_term': 'الرسوم', 'polarity': 'positive'}, {'aspect_term': 'سهولة الاستخدام', 'polarity': 'positive'}, {'aspect_term': 'سرعة التطبيق', 'polarity': 'positive'}]"
2025-02-21 22:24:32,1,لا استطيع التسجيل رغم أنه لدي كريديت كارد البنك الأهلي ٦٠ محاولة لإرسال الرسالة والنتيجة تعزر وصول الرسالة,لا استطيع التسجيل رغم أنه لدي كريديت كارد البنك الأهلي ٦٠ محاولة لإرسال الرسالة والنتيجة تعزر وصول الرسالة,"[{'aspect_term': 'عملية التسجيل', 'polarity': 'negative'}, {'aspect_term': 'إرسال رسالة التحقق', 'polarity': 'negative'}]"
2024-11-15 22:55:40,1,بعد تغيير الجهاز التطبيق لم يعد يعمل,بعد تغيير الجهاز التطبيق لم يعد يعمل,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2025-04-02 03:37:16,1,برنامج سئ,برنامج سئ,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2023-02-23 00:14:09,1,تطبيق سئ جدآ عندما اقوم بتسجيل رقم الهاتف واختيار البنك يقوم بآظهار رسالة انتهت الفترة الزمنية برجاء تسجيل الدخول ولا تذهب هذة الرسالة ابدآ ارجو حل المشكلة فى اسرع وقت,تطبيق سئ جدآ عندما اقوم بتسجيل رقم الهاتف واختيار البنك يقوم بآظهار رسالة انتهت الفترة الزمنية برجاء تسجيل الدخول ولا تذهب هذة الرسالة ابدآ ارجو حل المشكلة فى اسرع وقت,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'عملية تسجيل الدخول', 'polarity': 'negative'}]"
2024-03-21 21:16:49,3,التطبيق جيد جداً لاكن الفتره الاخيره العمليات التي أقوم بها بها مشكله وبتتاخر جدا,التطبيق جيد جداً لاكن الفتره الاخيره العمليات التي أقوم بها بها مشكله وبتتاخر جدا,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'العمليات', 'polarity': 'negative'}]"
2024-10-04 23:50:38,2,التحميل بطئ,التحميل بطئ,"[{'aspect_term': 'سرعة التحميل', 'polarity': 'negative'}]"
2024-08-22 22:39:16,1,تم تحميل البرنامج ولاكن لااستطيع إكمال عمليه التشغيل,تم تحميل البرنامج ولاكن لااستطيع إكمال عمليه التشغيل,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2025-08-10 10:58:06,1,خدمة عملاء سيئه يقول امسح التطبيق ونزله وهى هى نفس المشكله,خدمة عملاء سيئه يقول امسح التطبيق ونزله وهى هى نفس المشكله,"[{'aspect_term': 'خدمة العملاء', 'polarity': 'negative'}]"
2024-11-04 15:48:23,5,البرنامج مش عايز يتحمل على الموبيل هونر 10 lite مش عارفه ليه كده ممكن أحمله من اي برنامج مفيش جوجل بلاي على الموبيل اااااااااااااااااااااااا,البرنامج مش عايز يتحمل على الموبيل هونر 10 lite مش عارفه ليه كده ممكن أحمله من اي برنامج مفيش جوجل بلاي على الموبيل اااااااااااااااااااااااا,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'التوافق مع الأجهزة', 'polarity': 'negative'}]"
